circuit,num_qubits,optimization_level,topology,seed,routing,depth,transpile_time,routing_overhead_2q,total_gates,one_qubit_gates,two_qubit_gates,mode,exec_time,fidelity,success_prob
ghz,10,1,linear,11,preset_default,13,0.0010030999837908894,0,12,3,9,noisy,0.04025550000369549,0.7678206936511437,0.767822265625
ghz,10,1,linear,22,preset_default,13,0.0009448000055272132,0,12,3,9,ideal,0.02832219999982044,0.9998509661769812,1.0
ghz,10,1,linear,22,preset_default,13,0.0009448000055272132,0,12,3,9,noisy,0.038811600010376424,0.7631179059894815,0.76318359375
ghz,10,1,linear,33,preset_default,13,0.001038200018228963,0,12,3,9,ideal,0.029770399996777996,0.9999865887750645,1.0
ghz,10,1,linear,33,preset_default,13,0.001038200018228963,0,12,3,9,noisy,0.05850830001872964,0.7678166569480508,0.767822265625
ghz,10,1,grid,11,preset_default,13,0.001260399993043393,0,12,3,9,ideal,0.03212710001389496,0.9999899267135619,1.0
ghz,10,1,grid,11,preset_default,13,0.001260399993043393,0,12,3,9,noisy,0.04209080000873655,0.7685527486400817,0.7685546875
ghz,10,1,grid,22,preset_default,13,0.001238699973328039,0,12,3,9,ideal,0.030420800001593307,0.9998509661769812,1.0
ghz,10,1,grid,22,preset_default,13,0.001238699973328039,0,12,3,9,noisy,0.04131940001389012,0.7628803665177288,0.762939453125
ghz,10,1,grid,33,preset_default,13,0.0011786000104621053,0,12,3,9,ideal,0.030444500007433817,0.9999865887750645,1.0
ghz,10,1,grid,33,preset_default,13,0.0011786000104621053,0,12,3,9,noisy,0.041838299977825955,0.7675718350659427,0.767578125
ghz,10,1,heavy_hex,11,preset_default,13,0.0013057000178378075,0,12,3,9,ideal,0.03132599999662489,0.9999899267135619,1.0
ghz,10,1,heavy_hex,11,preset_default,13,0.0013057000178378075,0,12,3,9,noisy,0.03655149997211993,0.7685527486400817,0.7685546875
ghz,10,1,heavy_hex,22,preset_default,13,0.0019601999956648797,0,12,3,9,ideal,0.030871499999193475,0.9998509661769812,1.0
ghz,10,1,heavy_hex,22,preset_default,13,0.0019601999956648797,0,12,3,9,noisy,0.037065799988340586,0.7628759908148713,0.762939453125
ghz,10,1,heavy_hex,33,preset_default,13,0.0013080000062473118,0,12,3,9,ideal,0.030243499990319833,0.9999865887750645,1.0
ghz,10,1,heavy_hex,33,preset_default,13,0.0013080000062473118,0,12,3,9,noisy,0.03612609999254346,0.7680586458211448,0.76806640625
ghz,10,2,linear,11,preset_default,13,0.0015721000090707093,0,12,3,9,ideal,0.029031400015810505,0.9999899267135619,1.0
ghz,10,2,linear,11,preset_default,13,0.0015721000090707093,0,12,3,9,noisy,0.038795300002675503,0.7678206936511437,0.767822265625
ghz,10,2,linear,22,preset_default,13,0.001923300005728379,0,12,3,9,ideal,0.02879189999657683,0.9998509661769812,1.0
ghz,10,2,linear,22,preset_default,13,0.001923300005728379,0,12,3,9,noisy,0.038252900005318224,0.7631179059894815,0.76318359375
ghz,10,2,linear,33,preset_default,13,0.001891099993372336,0,12,3,9,ideal,0.028955299989320338,0.9999865887750645,1.0
ghz,10,2,linear,33,preset_default,13,0.001891099993372336,0,12,3,9,noisy,0.036385999992489815,0.7678166569480508,0.767822265625
ghz,10,2,grid,11,preset_default,13,0.0020228000066708773,0,12,3,9,ideal,0.0300705999834463,0.9999899267135619,1.0
ghz,10,2,grid,11,preset_default,13,0.0020228000066708773,0,12,3,9,noisy,0.04052899999078363,0.7685527486400817,0.7685546875
ghz,10,2,grid,22,preset_default,13,0.001722799992421642,0,12,3,9,ideal,0.028266899986192584,0.9998509661769812,1.0
ghz,10,2,grid,22,preset_default,13,0.001722799992421642,0,12,3,9,noisy,0.037049599981401116,0.7628803665177288,0.762939453125
ghz,10,2,grid,33,preset_default,13,0.002029199997195974,0,12,3,9,ideal,0.041605699982028455,0.9999865887750645,1.0
ghz,10,2,grid,33,preset_default,13,0.002029199997195974,0,12,3,9,noisy,0.03810420000809245,0.7675718350659427,0.767578125
ghz,10,2,heavy_hex,11,preset_default,13,0.0019823999900836498,0,12,3,9,ideal,0.029306699987500906,0.9999899267135619,1.0
